lead_id,full_name,age,gender,occupation,annual_income,city,existing_policy,product_interested,website_visits,email_opens,calls_answered,form_submitted,last_interaction_days,lead_source,email,contact_number,conversion_target,income_to_premium_ratio,claim_frequency,is_fraud
LDX-1501,Large Lead User 501,60,F,Engineer,33184.32,Los Angeles,False,Life,6,4,5,True,21,Paid Search,large_lead_501@example.com,555-01002,1,96.15,0.9,0
LDX-1502,Large Lead User 502,43,Other,Engineer,42265.23,Houston,True,Life,12,10,0,False,12,Paid Search,large_lead_502@example.com,555-01003,0,73.41,1.61,1
LDX-1503,Large Lead User 503,24,Other,Doctor,109351.6,Los Angeles,False,Life,9,3,0,False,28,Organic,large_lead_503@example.com,555-01004,1,64.82,0.56,0
LDX-1504,Large Lead User 504,32,Other,Teacher,94096.79,Chicago,True,Home,7,0,1,False,15,Referral,large_lead_504@example.com,555-01005,0,34.1,1.28,0
LDX-1505,Large Lead User 505,35,M,Doctor,139576.33,Los Angeles,True,Life,18,9,5,False,11,Referral,large_lead_505@example.com,555-01006,1,42.58,1.77,1
LDX-1506,Large Lead User 506,30,M,Sales,91143.16,Houston,False,Life,2,8,0,True,28,Organic,large_lead_506@example.com,555-01007,0,71.35,1.58,1
LDX-1507,Large Lead User 507,56,Other,Doctor,120105.34,Phoenix,True,Auto,20,10,2,False,4,Paid Search,large_lead_507@example.com,555-01008,1,23.76,0.01,0
LDX-1508,Large Lead User 508,70,F,Teacher,49385.88,New York,True,Auto,16,1,0,False,20,Organic,large_lead_508@example.com,555-01009,1,98.02,1.86,0
LDX-1509,Large Lead User 509,56,Other,Sales,121900.13,Los Angeles,True,Life,4,6,5,False,16,Referral,large_lead_509@example.com,555-01010,1,90.97,1.06,0
LDX-1510,Large Lead User 510,50,M,Engineer,44520.5,New York,True,Auto,7,0,0,False,11,Organic,large_lead_510@example.com,555-01011,0,56.27,1.18,0
LDX-1511,Large Lead User 511,39,M,Sales,110277.33,Houston,True,Auto,6,1,4,False,5,Social Media,large_lead_511@example.com,555-01012,0,48.12,1.15,0
LDX-1512,Large Lead User 512,51,F,Engineer,133660.41,Los Angeles,True,Home,1,8,5,False,21,Paid Search,large_lead_512@example.com,555-01013,1,47.97,0.81,0
LDX-1513,Large Lead User 513,39,Other,Engineer,85515.37,New York,True,Home,2,6,3,False,26,Referral,large_lead_513@example.com,555-01014,0,29.24,0.1,0
LDX-1514,Large Lead User 514,47,F,Student,138293.14,Houston,True,Home,5,4,3,True,1,Organic,large_lead_514@example.com,555-01015,1,62.13,1.57,1
LDX-1515,Large Lead User 515,56,Other,Engineer,37314.91,Los Angeles,True,Auto,10,10,0,True,2,Referral,large_lead_515@example.com,555-01016,0,20.79,1.71,1
LDX-1516,Large Lead User 516,58,F,Doctor,59545.84,Los Angeles,False,Home,19,4,0,False,20,Paid Search,large_lead_516@example.com,555-01017,1,70.45,1.13,0
LDX-1517,Large Lead User 517,41,Other,Teacher,84866.95,Phoenix,False,Home,2,5,0,True,15,Paid Search,large_lead_517@example.com,555-01018,0,43.26,0.2,0
LDX-1518,Large Lead User 518,32,M,Student,82582.15,Chicago,True,Home,17,4,5,True,10,Organic,large_lead_518@example.com,555-01019,0,76.82,1.31,0
LDX-1519,Large Lead User 519,31,F,Engineer,62681.79,New York,False,Life,19,0,1,True,23,Social Media,large_lead_519@example.com,555-01020,1,79.4,1.71,1
LDX-1520,Large Lead User 520,62,M,Teacher,147575.75,Phoenix,True,Life,5,9,5,True,15,Referral,large_lead_520@example.com,555-01021,1,21.47,0.02,0
LDX-1521,Large Lead User 521,41,Other,Sales,73758.18,Phoenix,True,Home,1,2,2,True,7,Referral,large_lead_521@example.com,555-01022,0,12.23,0.71,0
LDX-1522,Large Lead User 522,69,Other,Engineer,140938.48,Houston,True,Health,13,3,5,True,28,Referral,large_lead_522@example.com,555-01023,1,41.47,0.32,0
LDX-1523,Large Lead User 523,74,M,Doctor,125441.46,Chicago,False,Life,7,0,1,True,1,Social Media,large_lead_523@example.com,555-01024,1,26.07,0.56,0
LDX-1524,Large Lead User 524,38,Other,Engineer,34590.86,Houston,True,Life,19,0,3,False,12,Organic,large_lead_524@example.com,555-01025,1,56.79,1.21,0
LDX-1525,Large Lead User 525,73,F,Engineer,94614.24,Chicago,False,Health,6,5,2,False,14,Social Media,large_lead_525@example.com,555-01026,0,59.9,0.66,0
LDX-1526,Large Lead User 526,34,Other,Engineer,80453.56,Chicago,False,Home,12,6,5,False,24,Referral,large_lead_526@example.com,555-01027,1,49.76,0.6,0
LDX-1527,Large Lead User 527,65,Other,Doctor,55644.17,New York,True,Life,15,3,5,True,6,Paid Search,large_lead_527@example.com,555-01028,1,12.2,1.33,0
LDX-1528,Large Lead User 528,37,Other,Sales,148072.32,Houston,False,Home,19,2,0,True,15,Organic,large_lead_528@example.com,555-01029,1,80.06,0.39,0
LDX-1529,Large Lead User 529,36,M,Sales,51106.4,Phoenix,False,Health,16,9,3,False,2,Referral,large_lead_529@example.com,555-01030,1,90.75,0.24,0
LDX-1530,Large Lead User 530,69,Other,Teacher,133379.39,Chicago,False,Auto,14,4,2,True,25,Social Media,large_lead_530@example.com,555-01031,0,40.23,1.53,1
LDX-1531,Large Lead User 531,56,F,Doctor,39669.32,Phoenix,False,Health,4,0,1,True,13,Referral,large_lead_531@example.com,555-01032,0,45.05,0.13,0
LDX-1532,Large Lead User 532,71,F,Sales,100089.53,Phoenix,True,Health,0,3,4,False,13,Referral,large_lead_532@example.com,555-01033,0,53.71,0.6,0
LDX-1533,Large Lead User 533,46,F,Student,70335.55,Phoenix,True,Auto,12,10,5,False,6,Paid Search,large_lead_533@example.com,555-01034,1,88.02,1.96,1
LDX-1534,Large Lead User 534,33,F,Doctor,36034.16,New York,False,Auto,12,8,2,True,7,Social Media,large_lead_534@example.com,555-01035,1,30.18,1.76,1
LDX-1535,Large Lead User 535,26,M,Teacher,123747.97,Houston,True,Home,20,7,0,False,25,Social Media,large_lead_535@example.com,555-01036,1,25.1,1.68,1
LDX-1536,Large Lead User 536,60,Other,Sales,145648.17,Houston,True,Auto,3,9,1,True,10,Organic,large_lead_536@example.com,555-01037,1,72.75,0.62,0
LDX-1537,Large Lead User 537,41,F,Doctor,132035.19,New York,False,Auto,19,6,0,False,26,Organic,large_lead_537@example.com,555-01038,1,49.02,0.69,0
LDX-1538,Large Lead User 538,45,Other,Sales,106270.21,Houston,False,Life,14,5,5,True,5,Organic,large_lead_538@example.com,555-01039,1,35.1,1.93,1
LDX-1539,Large Lead User 539,50,F,Teacher,59263.61,Houston,True,Life,14,4,4,False,20,Social Media,large_lead_539@example.com,555-01040,1,89.23,0.99,0
LDX-1540,Large Lead User 540,66,F,Student,135612.88,Los Angeles,False,Health,17,7,0,True,17,Organic,large_lead_540@example.com,555-01041,1,36.48,1.44,0
LDX-1541,Large Lead User 541,47,Other,Student,113014.46,Chicago,False,Health,9,4,5,False,19,Social Media,large_lead_541@example.com,555-01042,1,30.75,0.69,0
LDX-1542,Large Lead User 542,68,Other,Sales,53110.12,Chicago,False,Auto,3,3,5,False,18,Paid Search,large_lead_542@example.com,555-01043,0,42.48,0.38,0
LDX-1543,Large Lead User 543,41,M,Sales,31697.8,New York,True,Life,17,7,1,False,9,Referral,large_lead_543@example.com,555-01044,1,40.66,0.58,0
LDX-1544,Large Lead User 544,25,Other,Engineer,60297.41,Los Angeles,True,Life,15,1,0,True,27,Organic,large_lead_544@example.com,555-01045,0,60.23,1.15,0
LDX-1545,Large Lead User 545,48,Other,Sales,102758.12,Chicago,True,Auto,19,3,1,True,25,Social Media,large_lead_545@example.com,555-01046,1,69.44,0.89,0
LDX-1546,Large Lead User 546,32,F,Engineer,58783.82,Los Angeles,False,Life,17,7,0,True,6,Paid Search,large_lead_546@example.com,555-01047,1,93.15,1.19,0
LDX-1547,Large Lead User 547,72,Other,Teacher,124949.73,Chicago,True,Auto,18,0,5,True,26,Social Media,large_lead_547@example.com,555-01048,1,63.55,1.09,0
LDX-1548,Large Lead User 548,74,F,Student,98304.85,Phoenix,False,Health,9,1,3,True,4,Referral,large_lead_548@example.com,555-01049,1,76.11,0.81,0
LDX-1549,Large Lead User 549,60,Other,Doctor,60044.15,Phoenix,True,Home,2,7,1,False,22,Social Media,large_lead_549@example.com,555-01050,0,26.33,1.9,0
LDX-1550,Large Lead User 550,59,M,Doctor,82306.2,Houston,False,Life,15,10,0,False,16,Organic,large_lead_550@example.com,555-01051,1,50.93,1.34,0
LDX-1551,Large Lead User 551,42,Other,Sales,60287.86,Houston,True,Home,3,8,3,False,28,Referral,large_lead_551@example.com,555-01052,0,66.29,1.32,0
LDX-1552,Large Lead User 552,70,M,Engineer,36193.41,Phoenix,True,Home,8,4,4,True,5,Referral,large_lead_552@example.com,555-01053,1,18.39,1.4,0
LDX-1553,Large Lead User 553,75,Other,Doctor,139551.59,Houston,False,Health,14,3,0,False,21,Paid Search,large_lead_553@example.com,555-01054,1,44.52,1.43,0
LDX-1554,Large Lead User 554,60,Other,Doctor,90988.91,New York,False,Life,4,9,0,False,9,Paid Search,large_lead_554@example.com,555-01055,0,50.19,0.68,0
LDX-1555,Large Lead User 555,52,Other,Teacher,71414.87,Phoenix,False,Home,17,6,4,True,13,Social Media,large_lead_555@example.com,555-01056,1,77.02,0.38,0
LDX-1556,Large Lead User 556,67,M,Teacher,139611.62,Phoenix,False,Auto,12,7,3,True,22,Referral,large_lead_556@example.com,555-01057,1,11.38,0.3,0
LDX-1557,Large Lead User 557,31,Other,Sales,79197.43,New York,False,Health,20,5,1,False,3,Organic,large_lead_557@example.com,555-01058,0,65.57,0.68,0
LDX-1558,Large Lead User 558,37,M,Sales,105739.32,Los Angeles,False,Auto,9,0,1,False,24,Organic,large_lead_558@example.com,555-01059,0,36.4,1.52,1
LDX-1559,Large Lead User 559,45,M,Student,81682.41,Houston,True,Health,7,9,4,True,14,Paid Search,large_lead_559@example.com,555-01060,0,51.5,0.34,0
LDX-1560,Large Lead User 560,38,F,Student,85148.46,Chicago,False,Life,0,7,3,False,29,Paid Search,large_lead_560@example.com,555-01061,0,99.94,0.15,0
LDX-1561,Large Lead User 561,52,Other,Sales,42798.39,Chicago,True,Auto,12,9,4,False,12,Social Media,large_lead_561@example.com,555-01062,0,79.82,0.59,0
LDX-1562,Large Lead User 562,36,Other,Teacher,102847.8,New York,True,Life,11,7,1,True,21,Social Media,large_lead_562@example.com,555-01063,1,75.91,1.51,1
LDX-1563,Large Lead User 563,27,F,Student,139155.34,Phoenix,False,Home,10,4,5,False,14,Social Media,large_lead_563@example.com,555-01064,1,77.19,1.08,0
LDX-1564,Large Lead User 564,43,Other,Sales,126507.9,Phoenix,False,Auto,14,6,0,True,5,Social Media,large_lead_564@example.com,555-01065,1,58.29,1.35,0
LDX-1565,Large Lead User 565,51,M,Sales,74230.28,New York,False,Home,8,10,4,True,13,Referral,large_lead_565@example.com,555-01066,0,91.84,0.22,0
LDX-1566,Large Lead User 566,41,M,Teacher,107908.73,Phoenix,True,Health,3,7,1,False,2,Referral,large_lead_566@example.com,555-01067,1,62.86,0.99,0
LDX-1567,Large Lead User 567,68,Other,Doctor,48542.75,Los Angeles,False,Health,13,3,5,False,4,Organic,large_lead_567@example.com,555-01068,1,98.28,1.88,1
LDX-1568,Large Lead User 568,45,F,Engineer,95335.9,Los Angeles,True,Auto,20,5,2,True,2,Paid Search,large_lead_568@example.com,555-01069,1,80.83,0.24,0
LDX-1569,Large Lead User 569,35,M,Student,38233.22,New York,False,Home,17,2,1,False,19,Paid Search,large_lead_569@example.com,555-01070,0,19.89,0.66,0
LDX-1570,Large Lead User 570,23,Other,Sales,45816.39,Phoenix,True,Auto,11,7,1,False,19,Social Media,large_lead_570@example.com,555-01071,1,56.19,0.1,0
LDX-1571,Large Lead User 571,28,F,Sales,84240.65,New York,True,Health,7,6,4,False,2,Organic,large_lead_571@example.com,555-01072,0,54.12,1.32,0
LDX-1572,Large Lead User 572,50,Other,Student,38818.89,Chicago,False,Life,2,7,2,False,20,Organic,large_lead_572@example.com,555-01073,0,81.38,1.25,0
LDX-1573,Large Lead User 573,29,F,Sales,132335.13,Houston,True,Life,20,6,4,False,24,Social Media,large_lead_573@example.com,555-01074,1,43.69,1.78,1
LDX-1574,Large Lead User 574,31,Other,Doctor,112418.52,Los Angeles,True,Life,15,10,0,True,3,Referral,large_lead_574@example.com,555-01075,1,41.82,0.19,0
LDX-1575,Large Lead User 575,64,Other,Student,142935.58,Los Angeles,True,Health,13,3,5,True,2,Social Media,large_lead_575@example.com,555-01076,1,86.08,0.7,0
LDX-1576,Large Lead User 576,45,Other,Student,43786.24,New York,False,Auto,8,2,4,False,8,Social Media,large_lead_576@example.com,555-01077,0,92.94,1.95,0
LDX-1577,Large Lead User 577,44,M,Engineer,30732.69,Phoenix,True,Health,4,6,4,False,22,Social Media,large_lead_577@example.com,555-01078,1,24.17,1.27,0
LDX-1578,Large Lead User 578,41,M,Doctor,116591.52,Houston,False,Health,18,9,4,False,3,Referral,large_lead_578@example.com,555-01079,1,34.59,1.51,1
LDX-1579,Large Lead User 579,70,Other,Doctor,91481.56,New York,True,Health,11,9,3,True,4,Organic,large_lead_579@example.com,555-01080,1,28.4,0.97,0
LDX-1580,Large Lead User 580,35,M,Sales,122081.94,Phoenix,True,Life,8,1,2,False,11,Organic,large_lead_580@example.com,555-01081,0,49.26,0.86,0
LDX-1581,Large Lead User 581,51,M,Sales,140539.49,New York,False,Home,10,9,4,False,14,Social Media,large_lead_581@example.com,555-01082,1,17.93,0.84,0
LDX-1582,Large Lead User 582,28,M,Doctor,59197.98,Los Angeles,True,Auto,18,8,3,True,17,Social Media,large_lead_582@example.com,555-01083,1,41.6,1.49,0
LDX-1583,Large Lead User 583,74,Other,Engineer,107453.16,Los Angeles,False,Health,4,9,1,False,4,Social Media,large_lead_583@example.com,555-01084,0,87.78,1.2,0
LDX-1584,Large Lead User 584,62,M,Doctor,67936.67,Phoenix,True,Life,14,7,0,False,16,Organic,large_lead_584@example.com,555-01085,1,15.12,0.55,0
LDX-1585,Large Lead User 585,75,Other,Engineer,64449.24,Houston,True,Life,20,9,0,False,20,Paid Search,large_lead_585@example.com,555-01086,1,96.2,1.16,0
LDX-1586,Large Lead User 586,50,F,Sales,42420.23,Phoenix,True,Life,10,5,5,False,3,Referral,large_lead_586@example.com,555-01087,1,46.79,0.5,0
LDX-1587,Large Lead User 587,43,F,Doctor,111467.73,Chicago,True,Life,1,1,5,True,21,Social Media,large_lead_587@example.com,555-01088,0,37.92,1.12,0
LDX-1588,Large Lead User 588,63,Other,Doctor,113817.6,Los Angeles,True,Health,12,8,1,False,20,Organic,large_lead_588@example.com,555-01089,1,42.63,1.12,0
LDX-1589,Large Lead User 589,33,M,Student,144140.32,Phoenix,True,Life,10,9,3,True,7,Referral,large_lead_589@example.com,555-01090,1,23.88,0.15,0
LDX-1590,Large Lead User 590,33,M,Sales,129761.41,Phoenix,False,Health,19,3,1,True,24,Social Media,large_lead_590@example.com,555-01091,1,96.9,1.35,0
LDX-1591,Large Lead User 591,72,F,Sales,86281.87,Phoenix,False,Home,6,3,2,True,22,Social Media,large_lead_591@example.com,555-01092,0,14.7,0.92,0
LDX-1592,Large Lead User 592,52,M,Doctor,134894.03,Houston,True,Health,17,1,0,True,23,Referral,large_lead_592@example.com,555-01093,0,89.62,0.57,0
LDX-1593,Large Lead User 593,23,M,Doctor,79787.63,New York,False,Home,12,2,4,True,12,Social Media,large_lead_593@example.com,555-01094,0,92.57,0.75,0
LDX-1594,Large Lead User 594,52,F,Teacher,113528.64,Los Angeles,False,Auto,4,4,5,True,16,Social Media,large_lead_594@example.com,555-01095,1,20.97,0.16,0
LDX-1595,Large Lead User 595,37,M,Student,80379.07,Phoenix,True,Home,19,4,3,False,3,Organic,large_lead_595@example.com,555-01096,1,65.33,1.19,0
LDX-1596,Large Lead User 596,37,Other,Student,98479.65,Phoenix,True,Health,5,7,5,True,22,Referral,large_lead_596@example.com,555-01097,0,98.29,0.14,0
LDX-1597,Large Lead User 597,38,Other,Doctor,119677.99,Los Angeles,True,Life,11,8,0,False,12,Paid Search,large_lead_597@example.com,555-01098,0,84.73,0.21,0
LDX-1598,Large Lead User 598,65,F,Teacher,85754.75,New York,True,Auto,15,5,5,False,6,Referral,large_lead_598@example.com,555-01099,1,99.02,1.55,1
LDX-1599,Large Lead User 599,56,Other,Doctor,86807.97,Chicago,True,Life,1,6,5,False,7,Referral,large_lead_599@example.com,555-01100,0,90.52,0.1,0
LDX-1600,Large Lead User 600,46,M,Sales,70684.4,New York,False,Home,5,8,3,False,23,Social Media,large_lead_600@example.com,555-01101,0,19.23,1.04,0
LDX-1601,Large Lead User 601,42,F,Engineer,109310.31,Chicago,False,Life,9,10,3,True,20,Organic,large_lead_601@example.com,555-01102,1,70.41,0.89,0
LDX-1602,Large Lead User 602,47,M,Engineer,73597.34,Los Angeles,False,Life,5,6,0,True,5,Paid Search,large_lead_602@example.com,555-01103,0,71.12,0.88,0
LDX-1603,Large Lead User 603,45,M,Engineer,74641.61,New York,True,Health,2,8,4,False,5,Organic,large_lead_603@example.com,555-01104,1,33.56,1.3,0
LDX-1604,Large Lead User 604,38,M,Engineer,114484.54,Houston,True,Health,6,1,4,False,10,Social Media,large_lead_604@example.com,555-01105,0,73.86,0.4,0
LDX-1605,Large Lead User 605,57,F,Student,95060.56,Los Angeles,True,Home,9,2,1,True,23,Referral,large_lead_605@example.com,555-01106,0,12.37,0.35,0
LDX-1606,Large Lead User 606,57,Other,Sales,98673.29,Phoenix,False,Health,14,9,4,True,5,Paid Search,large_lead_606@example.com,555-01107,1,97.51,0.62,0
LDX-1607,Large Lead User 607,63,M,Teacher,38899.8,Houston,True,Auto,14,8,5,True,17,Social Media,large_lead_607@example.com,555-01108,1,24.82,1.56,1
LDX-1608,Large Lead User 608,42,Other,Student,142168.54,Chicago,True,Life,7,9,2,True,17,Paid Search,large_lead_608@example.com,555-01109,0,63.26,0.5,0
LDX-1609,Large Lead User 609,59,M,Engineer,48503.31,New York,False,Home,19,9,5,False,29,Organic,large_lead_609@example.com,555-01110,1,54.82,1.13,0
LDX-1610,Large Lead User 610,62,F,Engineer,95469.3,New York,True,Health,20,6,2,False,16,Referral,large_lead_610@example.com,555-01111,1,28.36,0.81,0
LDX-1611,Large Lead User 611,60,M,Doctor,47240.24,Los Angeles,False,Auto,10,4,5,False,28,Paid Search,large_lead_611@example.com,555-01112,1,22.68,1.52,1
LDX-1612,Large Lead User 612,25,F,Student,64825.44,Chicago,True,Home,12,7,4,False,14,Referral,large_lead_612@example.com,555-01113,0,89.12,0.32,0
LDX-1613,Large Lead User 613,53,M,Doctor,32781.16,Houston,False,Life,12,8,4,True,15,Organic,large_lead_613@example.com,555-01114,1,48.78,0.71,0
LDX-1614,Large Lead User 614,38,Other,Doctor,117300.97,New York,False,Health,12,8,2,False,2,Organic,large_lead_614@example.com,555-01115,1,21.58,0.39,0
LDX-1615,Large Lead User 615,28,Other,Engineer,77268.45,New York,True,Home,10,5,4,False,12,Referral,large_lead_615@example.com,555-01116,1,23.4,1.02,0
LDX-1616,Large Lead User 616,54,Other,Student,46773.72,Phoenix,False,Life,19,7,2,True,6,Social Media,large_lead_616@example.com,555-01117,1,39.81,1.69,1
LDX-1617,Large Lead User 617,29,Other,Sales,147587.76,Chicago,True,Auto,18,9,2,False,26,Paid Search,large_lead_617@example.com,555-01118,1,57.18,1.26,0
LDX-1618,Large Lead User 618,68,M,Sales,104368.3,Chicago,False,Home,12,6,1,True,27,Referral,large_lead_618@example.com,555-01119,1,55.16,1.9,1
LDX-1619,Large Lead User 619,61,F,Doctor,140462.51,Los Angeles,False,Life,1,8,5,False,5,Social Media,large_lead_619@example.com,555-01120,0,64.91,2.0,1
LDX-1620,Large Lead User 620,34,F,Teacher,144880.49,Houston,False,Health,8,5,4,False,10,Social Media,large_lead_620@example.com,555-01121,0,20.97,0.6,0
LDX-1621,Large Lead User 621,65,Other,Engineer,95182.91,Chicago,False,Life,12,7,2,True,25,Paid Search,large_lead_621@example.com,555-01122,1,84.52,0.58,0
LDX-1622,Large Lead User 622,39,Other,Student,141962.87,Los Angeles,True,Auto,8,1,1,False,4,Social Media,large_lead_622@example.com,555-01123,0,74.56,0.48,0
LDX-1623,Large Lead User 623,28,F,Sales,111743.04,Los Angeles,False,Life,4,4,0,True,18,Organic,large_lead_623@example.com,555-01124,0,68.71,1.31,0
LDX-1624,Large Lead User 624,36,F,Sales,94218.27,Los Angeles,False,Auto,1,0,1,False,14,Organic,large_lead_624@example.com,555-01125,0,93.56,1.84,0
LDX-1625,Large Lead User 625,43,M,Engineer,64147.4,Chicago,True,Health,20,10,4,False,17,Paid Search,large_lead_625@example.com,555-01126,1,11.27,1.7,1
LDX-1626,Large Lead User 626,43,F,Sales,124892.12,Phoenix,False,Auto,18,6,5,True,25,Paid Search,large_lead_626@example.com,555-01127,1,98.35,1.28,0
LDX-1627,Large Lead User 627,52,F,Doctor,68832.2,Phoenix,True,Life,7,10,0,False,9,Paid Search,large_lead_627@example.com,555-01128,0,15.59,0.53,0
LDX-1628,Large Lead User 628,29,F,Engineer,85847.4,Chicago,False,Home,5,3,3,True,22,Referral,large_lead_628@example.com,555-01129,0,23.79,1.41,0
LDX-1629,Large Lead User 629,69,Other,Teacher,148660.56,Los Angeles,True,Health,11,8,3,False,23,Organic,large_lead_629@example.com,555-01130,1,92.55,1.08,0
LDX-1630,Large Lead User 630,29,Other,Sales,37410.97,New York,True,Health,17,1,4,False,7,Organic,large_lead_630@example.com,555-01131,1,50.81,0.66,0
LDX-1631,Large Lead User 631,54,F,Doctor,79850.95,New York,True,Auto,18,0,0,False,18,Social Media,large_lead_631@example.com,555-01132,0,73.03,1.45,0
LDX-1632,Large Lead User 632,56,Other,Sales,149294.84,Chicago,False,Health,2,6,3,False,2,Organic,large_lead_632@example.com,555-01133,1,71.45,0.27,0
LDX-1633,Large Lead User 633,64,Other,Teacher,134946.45,Los Angeles,True,Auto,4,4,5,False,28,Referral,large_lead_633@example.com,555-01134,1,57.87,1.07,0
LDX-1634,Large Lead User 634,74,M,Engineer,57559.69,Houston,True,Home,14,3,2,True,5,Organic,large_lead_634@example.com,555-01135,0,63.45,1.45,0
