customer_id,name,age,policy_type,premium_amount,renewal_history,claim_history,complaint_count,support_tickets,feedback,email,contact_number,churn_target,income_to_premium_ratio,claim_frequency,is_fraud
CUSTX-4488,Large Customer User 2488,51,Auto,2300.27,8,2,5,10,Poor support,large_cust_2488@example.com,555-02489,1,32.85,0.25,0
CUSTX-4489,Large Customer User 2489,85,Life,1977.66,0,0,0,2,Poor support,large_cust_2489@example.com,555-02490,0,44.04,0.0,0
CUSTX-4490,Large Customer User 2490,40,Auto,659.44,4,5,2,1,Will renew,large_cust_2490@example.com,555-02491,0,27.09,1.25,0
CUSTX-4491,Large Customer User 2491,39,Life,2965.52,7,2,1,10,Too expensive,large_cust_2491@example.com,555-02492,0,30.64,0.29,0
CUSTX-4492,Large Customer User 2492,74,Auto,860.58,9,4,4,10,Average,large_cust_2492@example.com,555-02493,1,31.44,0.44,0
CUSTX-4493,Large Customer User 2493,31,Home,2034.63,2,4,4,6,Too expensive,large_cust_2493@example.com,555-02494,1,6.33,2.0,0
CUSTX-4494,Large Customer User 2494,85,Health,2321.67,1,5,2,1,Poor support,large_cust_2494@example.com,555-02495,0,36.34,5.0,1
CUSTX-4495,Large Customer User 2495,39,Health,2618.16,4,2,1,1,Great service,large_cust_2495@example.com,555-02496,0,13.31,0.5,0
CUSTX-4496,Large Customer User 2496,73,Life,1001.52,10,0,2,10,Great service,large_cust_2496@example.com,555-02497,0,44.57,0.0,0
CUSTX-4497,Large Customer User 2497,29,Auto,2955.03,5,4,0,10,Great service,large_cust_2497@example.com,555-02498,1,19.71,0.8,0
CUSTX-4498,Large Customer User 2498,61,Health,569.13,5,1,4,9,Too expensive,large_cust_2498@example.com,555-02499,0,29.08,0.2,0
CUSTX-4499,Large Customer User 2499,66,Home,742.41,9,3,5,2,Will renew,large_cust_2499@example.com,555-02500,1,11.7,0.33,0
CUSTX-4500,Large Customer User 2500,82,Life,2236.95,5,2,3,9,Poor support,large_cust_2500@example.com,555-02001,1,19.79,0.4,0
CUSTX-4501,Large Customer User 2501,35,Home,1635.76,3,5,0,7,Too expensive,large_cust_2501@example.com,555-02002,0,26.63,1.67,1
CUSTX-4502,Large Customer User 2502,64,Auto,2518.18,6,2,3,3,Great service,large_cust_2502@example.com,555-02003,0,21.1,0.33,0
CUSTX-4503,Large Customer User 2503,36,Auto,856.0,10,0,3,3,Too expensive,large_cust_2503@example.com,555-02004,0,13.9,0.0,0
CUSTX-4504,Large Customer User 2504,44,Auto,1047.36,5,1,2,2,Too expensive,large_cust_2504@example.com,555-02005,0,42.93,0.2,0
CUSTX-4505,Large Customer User 2505,34,Home,552.48,6,2,5,2,Average,large_cust_2505@example.com,555-02006,0,25.53,0.33,0
CUSTX-4506,Large Customer User 2506,69,Auto,2523.72,8,3,5,2,Great service,large_cust_2506@example.com,555-02007,0,11.5,0.38,0
CUSTX-4507,Large Customer User 2507,38,Home,2487.25,6,3,1,8,Great service,large_cust_2507@example.com,555-02008,0,39.34,0.5,0
CUSTX-4508,Large Customer User 2508,46,Home,2636.09,5,2,2,2,Will renew,large_cust_2508@example.com,555-02009,0,48.58,0.4,0
CUSTX-4509,Large Customer User 2509,84,Life,1023.09,10,3,0,7,Poor support,large_cust_2509@example.com,555-02010,0,28.35,0.3,0
CUSTX-4510,Large Customer User 2510,44,Health,1304.56,7,2,2,8,Will renew,large_cust_2510@example.com,555-02011,0,34.24,0.29,0
CUSTX-4511,Large Customer User 2511,48,Home,1048.82,3,3,1,7,Average,large_cust_2511@example.com,555-02012,1,16.45,1.0,0
CUSTX-4512,Large Customer User 2512,32,Health,835.83,7,0,0,4,Will renew,large_cust_2512@example.com,555-02013,0,32.95,0.0,0
CUSTX-4513,Large Customer User 2513,76,Auto,1627.88,5,3,3,6,Too expensive,large_cust_2513@example.com,555-02014,1,24.88,0.6,0
CUSTX-4514,Large Customer User 2514,55,Auto,2113.39,4,5,2,1,Average,large_cust_2514@example.com,555-02015,0,46.7,1.25,0
CUSTX-4515,Large Customer User 2515,34,Life,796.47,8,2,2,0,Average,large_cust_2515@example.com,555-02016,0,38.53,0.25,0
CUSTX-4516,Large Customer User 2516,57,Life,976.61,8,2,4,2,Average,large_cust_2516@example.com,555-02017,1,40.24,0.25,0
CUSTX-4517,Large Customer User 2517,73,Health,2864.54,0,1,4,10,Too expensive,large_cust_2517@example.com,555-02018,1,15.21,1.0,0
CUSTX-4518,Large Customer User 2518,48,Life,1686.1,8,3,4,9,Great service,large_cust_2518@example.com,555-02019,0,19.09,0.38,0
CUSTX-4519,Large Customer User 2519,46,Life,1571.98,3,0,5,6,Too expensive,large_cust_2519@example.com,555-02020,1,30.99,0.0,0
CUSTX-4520,Large Customer User 2520,38,Home,1263.93,7,2,5,0,Poor support,large_cust_2520@example.com,555-02021,0,24.16,0.29,0
CUSTX-4521,Large Customer User 2521,73,Home,2407.1,4,0,5,8,Too expensive,large_cust_2521@example.com,555-02022,1,48.98,0.0,0
CUSTX-4522,Large Customer User 2522,64,Health,1920.48,9,1,4,9,Great service,large_cust_2522@example.com,555-02023,0,29.05,0.11,0
CUSTX-4523,Large Customer User 2523,46,Auto,1686.94,7,1,2,9,Will renew,large_cust_2523@example.com,555-02024,1,12.99,0.14,0
CUSTX-4524,Large Customer User 2524,84,Auto,567.1,6,5,1,1,Poor support,large_cust_2524@example.com,555-02025,0,7.59,0.83,0
CUSTX-4525,Large Customer User 2525,23,Health,929.56,2,3,3,6,Great service,large_cust_2525@example.com,555-02026,1,22.5,1.5,0
CUSTX-4526,Large Customer User 2526,48,Life,824.83,6,1,1,4,Will renew,large_cust_2526@example.com,555-02027,0,14.13,0.17,0
CUSTX-4527,Large Customer User 2527,80,Life,1188.6,7,1,0,2,Will renew,large_cust_2527@example.com,555-02028,0,44.57,0.14,0
CUSTX-4528,Large Customer User 2528,80,Life,1656.74,4,2,0,1,Poor support,large_cust_2528@example.com,555-02029,0,32.59,0.5,0
CUSTX-4529,Large Customer User 2529,44,Auto,1537.63,6,1,1,9,Poor support,large_cust_2529@example.com,555-02030,0,36.44,0.17,0
CUSTX-4530,Large Customer User 2530,27,Home,1099.24,10,0,1,4,Poor support,large_cust_2530@example.com,555-02031,0,23.51,0.0,0
CUSTX-4531,Large Customer User 2531,37,Home,2988.29,8,3,0,1,Average,large_cust_2531@example.com,555-02032,0,14.33,0.38,0
CUSTX-4532,Large Customer User 2532,27,Health,1655.42,10,5,0,10,Too expensive,large_cust_2532@example.com,555-02033,0,22.85,0.5,0
CUSTX-4533,Large Customer User 2533,23,Auto,1126.51,5,3,5,2,Great service,large_cust_2533@example.com,555-02034,1,29.68,0.6,0
CUSTX-4534,Large Customer User 2534,53,Auto,2283.95,7,1,3,2,Will renew,large_cust_2534@example.com,555-02035,0,9.52,0.14,0
CUSTX-4535,Large Customer User 2535,59,Health,810.38,2,5,5,6,Average,large_cust_2535@example.com,555-02036,1,13.01,2.5,1
CUSTX-4536,Large Customer User 2536,26,Auto,2731.72,7,4,4,3,Poor support,large_cust_2536@example.com,555-02037,0,36.07,0.57,0
CUSTX-4537,Large Customer User 2537,78,Home,631.04,6,2,0,0,Too expensive,large_cust_2537@example.com,555-02038,0,9.11,0.33,0
CUSTX-4538,Large Customer User 2538,75,Home,569.86,3,0,0,5,Too expensive,large_cust_2538@example.com,555-02039,1,6.98,0.0,0
CUSTX-4539,Large Customer User 2539,35,Health,2539.06,10,4,2,8,Poor support,large_cust_2539@example.com,555-02040,0,10.44,0.4,0
CUSTX-4540,Large Customer User 2540,49,Home,764.71,0,3,2,2,Great service,large_cust_2540@example.com,555-02041,1,34.61,3.0,1
CUSTX-4541,Large Customer User 2541,57,Auto,2124.86,1,4,2,0,Will renew,large_cust_2541@example.com,555-02042,0,40.61,4.0,1
CUSTX-4542,Large Customer User 2542,43,Home,1129.85,5,5,0,9,Average,large_cust_2542@example.com,555-02043,0,12.89,1.0,0
CUSTX-4543,Large Customer User 2543,62,Home,2945.05,1,4,5,7,Will renew,large_cust_2543@example.com,555-02044,1,31.44,4.0,1
CUSTX-4544,Large Customer User 2544,23,Auto,1081.51,4,1,4,1,Great service,large_cust_2544@example.com,555-02045,0,11.19,0.25,0
CUSTX-4545,Large Customer User 2545,85,Health,1241.54,3,5,1,6,Average,large_cust_2545@example.com,555-02046,1,11.04,1.67,1
CUSTX-4546,Large Customer User 2546,62,Home,2109.01,6,0,0,8,Average,large_cust_2546@example.com,555-02047,0,20.42,0.0,0
CUSTX-4547,Large Customer User 2547,48,Life,1848.28,10,3,5,3,Too expensive,large_cust_2547@example.com,555-02048,1,24.91,0.3,0
CUSTX-4548,Large Customer User 2548,22,Home,661.54,3,1,3,1,Great service,large_cust_2548@example.com,555-02049,0,12.82,0.33,0
CUSTX-4549,Large Customer User 2549,48,Health,1090.78,7,1,0,6,Too expensive,large_cust_2549@example.com,555-02050,0,32.26,0.14,0
CUSTX-4550,Large Customer User 2550,60,Life,1213.38,3,0,3,10,Poor support,large_cust_2550@example.com,555-02051,0,22.0,0.0,0
CUSTX-4551,Large Customer User 2551,82,Auto,1603.44,6,3,4,9,Poor support,large_cust_2551@example.com,555-02052,0,24.23,0.5,0
CUSTX-4552,Large Customer User 2552,32,Health,2397.15,8,2,2,9,Poor support,large_cust_2552@example.com,555-02053,0,18.76,0.25,0
CUSTX-4553,Large Customer User 2553,58,Home,1437.87,1,1,4,7,Too expensive,large_cust_2553@example.com,555-02054,1,5.19,1.0,0
CUSTX-4554,Large Customer User 2554,69,Auto,1728.63,5,4,3,6,Poor support,large_cust_2554@example.com,555-02055,1,44.82,0.8,0
CUSTX-4555,Large Customer User 2555,37,Health,1462.07,3,5,4,2,Average,large_cust_2555@example.com,555-02056,0,36.34,1.67,1
CUSTX-4556,Large Customer User 2556,71,Auto,2816.3,3,2,5,3,Too expensive,large_cust_2556@example.com,555-02057,0,16.76,0.67,0
CUSTX-4557,Large Customer User 2557,80,Auto,2860.66,3,1,1,4,Great service,large_cust_2557@example.com,555-02058,0,39.69,0.33,0
CUSTX-4558,Large Customer User 2558,71,Health,1494.17,8,1,4,1,Average,large_cust_2558@example.com,555-02059,0,36.13,0.12,0
CUSTX-4559,Large Customer User 2559,70,Life,1965.2,1,2,5,6,Too expensive,large_cust_2559@example.com,555-02060,1,46.85,2.0,0
CUSTX-4560,Large Customer User 2560,72,Health,2247.52,7,5,0,2,Will renew,large_cust_2560@example.com,555-02061,0,23.76,0.71,0
CUSTX-4561,Large Customer User 2561,58,Home,2332.61,5,3,1,2,Will renew,large_cust_2561@example.com,555-02062,0,47.68,0.6,0
CUSTX-4562,Large Customer User 2562,79,Life,1917.73,3,1,1,2,Poor support,large_cust_2562@example.com,555-02063,0,24.83,0.33,0
CUSTX-4563,Large Customer User 2563,35,Life,2670.9,4,0,1,1,Great service,large_cust_2563@example.com,555-02064,0,31.35,0.0,0
CUSTX-4564,Large Customer User 2564,83,Auto,1712.99,0,5,0,0,Great service,large_cust_2564@example.com,555-02065,0,14.5,5.0,1
CUSTX-4565,Large Customer User 2565,22,Life,1439.16,7,3,4,4,Average,large_cust_2565@example.com,555-02066,1,35.68,0.43,0
CUSTX-4566,Large Customer User 2566,65,Life,2998.61,10,2,1,5,Great service,large_cust_2566@example.com,555-02067,0,5.14,0.2,0
CUSTX-4567,Large Customer User 2567,73,Home,2313.05,9,5,1,0,Average,large_cust_2567@example.com,555-02068,0,25.34,0.56,0
CUSTX-4568,Large Customer User 2568,82,Life,1787.29,0,2,5,3,Great service,large_cust_2568@example.com,555-02069,0,48.63,2.0,1
CUSTX-4569,Large Customer User 2569,63,Life,2194.82,7,0,1,9,Poor support,large_cust_2569@example.com,555-02070,0,47.26,0.0,0
CUSTX-4570,Large Customer User 2570,82,Auto,2967.18,6,1,5,1,Too expensive,large_cust_2570@example.com,555-02071,1,27.41,0.17,0
CUSTX-4571,Large Customer User 2571,33,Health,1253.37,7,0,5,8,Will renew,large_cust_2571@example.com,555-02072,1,15.84,0.0,0
CUSTX-4572,Large Customer User 2572,49,Life,926.08,1,1,5,1,Poor support,large_cust_2572@example.com,555-02073,1,39.48,1.0,0
CUSTX-4573,Large Customer User 2573,50,Health,2297.94,10,4,5,7,Great service,large_cust_2573@example.com,555-02074,1,40.8,0.4,0
CUSTX-4574,Large Customer User 2574,64,Health,2679.85,1,5,4,9,Will renew,large_cust_2574@example.com,555-02075,1,48.48,5.0,0
CUSTX-4575,Large Customer User 2575,77,Home,2521.12,1,2,1,4,Great service,large_cust_2575@example.com,555-02076,1,30.78,2.0,0
CUSTX-4576,Large Customer User 2576,38,Health,2633.33,0,1,3,9,Poor support,large_cust_2576@example.com,555-02077,1,19.38,1.0,0
CUSTX-4577,Large Customer User 2577,68,Auto,2493.8,10,3,1,8,Will renew,large_cust_2577@example.com,555-02078,0,43.36,0.3,0
CUSTX-4578,Large Customer User 2578,62,Home,861.75,7,2,2,3,Great service,large_cust_2578@example.com,555-02079,0,31.95,0.29,0
CUSTX-4579,Large Customer User 2579,61,Home,1755.94,4,3,5,1,Poor support,large_cust_2579@example.com,555-02080,0,18.12,0.75,0
CUSTX-4580,Large Customer User 2580,70,Auto,647.03,3,1,2,2,Too expensive,large_cust_2580@example.com,555-02081,0,43.56,0.33,0
CUSTX-4581,Large Customer User 2581,72,Life,1247.75,0,5,5,2,Poor support,large_cust_2581@example.com,555-02082,1,22.6,5.0,1
CUSTX-4582,Large Customer User 2582,58,Auto,1205.91,6,4,1,8,Average,large_cust_2582@example.com,555-02083,0,25.59,0.67,0
CUSTX-4583,Large Customer User 2583,42,Home,1942.89,4,5,3,7,Great service,large_cust_2583@example.com,555-02084,1,21.3,1.25,0
CUSTX-4584,Large Customer User 2584,35,Auto,2195.79,6,0,1,6,Average,large_cust_2584@example.com,555-02085,1,48.84,0.0,0
CUSTX-4585,Large Customer User 2585,44,Health,2862.66,10,1,0,8,Too expensive,large_cust_2585@example.com,555-02086,0,6.53,0.1,0
CUSTX-4586,Large Customer User 2586,52,Auto,1491.61,2,5,2,9,Poor support,large_cust_2586@example.com,555-02087,1,43.92,2.5,0
CUSTX-4587,Large Customer User 2587,70,Health,1188.04,5,0,5,7,Will renew,large_cust_2587@example.com,555-02088,1,15.12,0.0,0
CUSTX-4588,Large Customer User 2588,83,Health,1184.31,9,5,5,1,Average,large_cust_2588@example.com,555-02089,0,30.71,0.56,0
CUSTX-4589,Large Customer User 2589,34,Health,1313.07,2,3,5,8,Great service,large_cust_2589@example.com,555-02090,1,28.35,1.5,0
CUSTX-4590,Large Customer User 2590,37,Auto,2383.77,1,1,1,10,Will renew,large_cust_2590@example.com,555-02091,0,25.13,1.0,0
CUSTX-4591,Large Customer User 2591,62,Auto,807.61,3,2,1,9,Great service,large_cust_2591@example.com,555-02092,1,49.1,0.67,0
CUSTX-4592,Large Customer User 2592,60,Life,1408.9,6,1,4,2,Great service,large_cust_2592@example.com,555-02093,0,47.58,0.17,0
CUSTX-4593,Large Customer User 2593,59,Home,2147.89,9,2,3,2,Great service,large_cust_2593@example.com,555-02094,0,34.82,0.22,0
CUSTX-4594,Large Customer User 2594,27,Home,1092.75,4,1,1,2,Will renew,large_cust_2594@example.com,555-02095,0,21.16,0.25,0
CUSTX-4595,Large Customer User 2595,38,Health,2322.76,8,1,3,1,Poor support,large_cust_2595@example.com,555-02096,0,8.75,0.12,0
CUSTX-4596,Large Customer User 2596,54,Home,2191.31,8,2,5,2,Average,large_cust_2596@example.com,555-02097,0,30.36,0.25,0
CUSTX-4597,Large Customer User 2597,42,Auto,1549.22,6,1,1,5,Average,large_cust_2597@example.com,555-02098,0,10.61,0.17,0
CUSTX-4598,Large Customer User 2598,36,Life,2209.95,5,2,3,1,Too expensive,large_cust_2598@example.com,555-02099,0,44.1,0.4,0
CUSTX-4599,Large Customer User 2599,50,Home,1184.12,3,0,0,6,Will renew,large_cust_2599@example.com,555-02100,1,37.77,0.0,0
CUSTX-4600,Large Customer User 2600,61,Life,1972.07,8,2,3,1,Will renew,large_cust_2600@example.com,555-02101,0,9.46,0.25,0
CUSTX-4601,Large Customer User 2601,28,Health,926.87,5,4,3,2,Poor support,large_cust_2601@example.com,555-02102,0,31.65,0.8,0
CUSTX-4602,Large Customer User 2602,55,Life,523.74,10,5,4,2,Great service,large_cust_2602@example.com,555-02103,0,46.33,0.5,0
CUSTX-4603,Large Customer User 2603,69,Life,2268.76,9,3,1,10,Poor support,large_cust_2603@example.com,555-02104,0,27.6,0.33,0
CUSTX-4604,Large Customer User 2604,57,Health,2881.54,4,2,4,3,Average,large_cust_2604@example.com,555-02105,1,43.04,0.5,0
CUSTX-4605,Large Customer User 2605,32,Health,691.73,2,2,1,1,Great service,large_cust_2605@example.com,555-02106,1,48.3,1.0,0
CUSTX-4606,Large Customer User 2606,76,Auto,2192.58,7,5,5,2,Poor support,large_cust_2606@example.com,555-02107,0,5.63,0.71,0
CUSTX-4607,Large Customer User 2607,46,Auto,2777.22,6,1,5,0,Will renew,large_cust_2607@example.com,555-02108,0,25.19,0.17,0
CUSTX-4608,Large Customer User 2608,43,Auto,2186.31,2,4,4,3,Poor support,large_cust_2608@example.com,555-02109,0,27.3,2.0,1
CUSTX-4609,Large Customer User 2609,43,Life,1433.21,10,0,0,5,Average,large_cust_2609@example.com,555-02110,0,26.74,0.0,0
CUSTX-4610,Large Customer User 2610,55,Auto,1032.66,9,5,5,10,Poor support,large_cust_2610@example.com,555-02111,0,45.16,0.56,0
CUSTX-4611,Large Customer User 2611,84,Life,643.74,7,0,0,9,Too expensive,large_cust_2611@example.com,555-02112,0,23.09,0.0,0
CUSTX-4612,Large Customer User 2612,23,Health,753.34,1,3,3,3,Great service,large_cust_2612@example.com,555-02113,0,12.0,3.0,1
CUSTX-4613,Large Customer User 2613,54,Life,1065.24,4,4,3,5,Great service,large_cust_2613@example.com,555-02114,0,49.52,1.0,0
CUSTX-4614,Large Customer User 2614,78,Auto,904.59,0,1,2,6,Too expensive,large_cust_2614@example.com,555-02115,0,17.82,1.0,0
CUSTX-4615,Large Customer User 2615,39,Life,1486.37,0,3,5,5,Great service,large_cust_2615@example.com,555-02116,1,23.95,3.0,0
CUSTX-4616,Large Customer User 2616,85,Health,2499.55,5,3,5,2,Too expensive,large_cust_2616@example.com,555-02117,0,9.94,0.6,0
CUSTX-4617,Large Customer User 2617,35,Auto,2481.78,5,1,1,2,Average,large_cust_2617@example.com,555-02118,0,24.33,0.2,0
CUSTX-4618,Large Customer User 2618,23,Home,1585.82,7,4,2,4,Will renew,large_cust_2618@example.com,555-02119,0,13.41,0.57,0
CUSTX-4619,Large Customer User 2619,57,Auto,2416.82,10,5,2,3,Will renew,large_cust_2619@example.com,555-02120,0,32.5,0.5,0
CUSTX-4620,Large Customer User 2620,46,Auto,2981.38,10,3,4,10,Average,large_cust_2620@example.com,555-02121,1,49.57,0.3,0
CUSTX-4621,Large Customer User 2621,40,Home,1565.76,1,4,4,3,Too expensive,large_cust_2621@example.com,555-02122,1,20.13,4.0,1
CUSTX-4622,Large Customer User 2622,83,Health,653.37,0,2,3,10,Too expensive,large_cust_2622@example.com,555-02123,1,19.39,2.0,0
CUSTX-4623,Large Customer User 2623,28,Life,954.38,10,3,0,0,Will renew,large_cust_2623@example.com,555-02124,0,9.53,0.3,0
CUSTX-4624,Large Customer User 2624,45,Home,1130.66,5,0,3,5,Average,large_cust_2624@example.com,555-02125,1,21.23,0.0,0
CUSTX-4625,Large Customer User 2625,68,Health,2357.33,9,1,4,8,Great service,large_cust_2625@example.com,555-02126,0,44.92,0.11,0
CUSTX-4626,Large Customer User 2626,38,Home,2073.9,0,5,4,1,Poor support,large_cust_2626@example.com,555-02127,0,46.65,5.0,0
CUSTX-4627,Large Customer User 2627,31,Home,2854.55,4,1,4,5,Great service,large_cust_2627@example.com,555-02128,0,10.75,0.25,0
CUSTX-4628,Large Customer User 2628,75,Auto,1876.24,5,5,2,8,Poor support,large_cust_2628@example.com,555-02129,1,8.05,1.0,0
CUSTX-4629,Large Customer User 2629,75,Life,1809.41,2,1,4,0,Great service,large_cust_2629@example.com,555-02130,0,48.01,0.5,0
CUSTX-4630,Large Customer User 2630,29,Auto,2485.98,6,4,5,3,Too expensive,large_cust_2630@example.com,555-02131,1,24.7,0.67,0
CUSTX-4631,Large Customer User 2631,71,Home,1906.25,9,1,3,6,Will renew,large_cust_2631@example.com,555-02132,1,36.35,0.11,0
CUSTX-4632,Large Customer User 2632,80,Life,1759.54,4,5,5,8,Will renew,large_cust_2632@example.com,555-02133,1,10.36,1.25,0
CUSTX-4633,Large Customer User 2633,50,Life,614.03,0,2,1,4,Great service,large_cust_2633@example.com,555-02134,0,33.91,2.0,0
CUSTX-4634,Large Customer User 2634,53,Life,2973.84,1,4,1,8,Great service,large_cust_2634@example.com,555-02135,1,47.59,4.0,0
CUSTX-4635,Large Customer User 2635,55,Life,2305.2,4,0,3,9,Too expensive,large_cust_2635@example.com,555-02136,1,37.87,0.0,0
CUSTX-4636,Large Customer User 2636,57,Auto,941.84,10,4,0,8,Poor support,large_cust_2636@example.com,555-02137,0,47.55,0.4,0
CUSTX-4637,Large Customer User 2637,54,Life,2675.06,8,2,5,9,Too expensive,large_cust_2637@example.com,555-02138,1,31.17,0.25,0
CUSTX-4638,Large Customer User 2638,72,Home,889.1,5,3,1,6,Poor support,large_cust_2638@example.com,555-02139,0,13.33,0.6,0
CUSTX-4639,Large Customer User 2639,44,Health,972.15,10,1,3,2,Will renew,large_cust_2639@example.com,555-02140,0,13.45,0.1,0
CUSTX-4640,Large Customer User 2640,40,Home,680.12,10,4,1,7,Great service,large_cust_2640@example.com,555-02141,0,32.15,0.4,0
CUSTX-4641,Large Customer User 2641,70,Life,1459.98,10,0,0,0,Too expensive,large_cust_2641@example.com,555-02142,0,47.24,0.0,0
CUSTX-4642,Large Customer User 2642,23,Auto,2481.0,8,5,0,1,Too expensive,large_cust_2642@example.com,555-02143,0,11.27,0.62,0
CUSTX-4643,Large Customer User 2643,78,Life,2538.66,7,5,2,5,Will renew,large_cust_2643@example.com,555-02144,1,10.54,0.71,0
CUSTX-4644,Large Customer User 2644,27,Home,757.04,8,0,2,1,Great service,large_cust_2644@example.com,555-02145,0,15.2,0.0,0
CUSTX-4645,Large Customer User 2645,71,Auto,868.44,3,5,5,4,Poor support,large_cust_2645@example.com,555-02146,1,12.63,1.67,0
CUSTX-4646,Large Customer User 2646,36,Auto,1061.31,1,0,2,5,Will renew,large_cust_2646@example.com,555-02147,1,11.8,0.0,0
CUSTX-4647,Large Customer User 2647,76,Life,1826.2,10,5,4,2,Will renew,large_cust_2647@example.com,555-02148,0,41.79,0.5,0
CUSTX-4648,Large Customer User 2648,66,Auto,2688.51,10,5,2,7,Great service,large_cust_2648@example.com,555-02149,0,43.78,0.5,0
CUSTX-4649,Large Customer User 2649,41,Auto,2444.46,2,3,1,5,Great service,large_cust_2649@example.com,555-02150,0,31.0,1.5,0
CUSTX-4650,Large Customer User 2650,57,Health,861.67,2,3,2,2,Poor support,large_cust_2650@example.com,555-02151,1,36.2,1.5,0
CUSTX-4651,Large Customer User 2651,74,Health,2004.36,2,1,5,5,Poor support,large_cust_2651@example.com,555-02152,1,29.72,0.5,0
CUSTX-4652,Large Customer User 2652,85,Home,1831.19,1,4,1,6,Great service,large_cust_2652@example.com,555-02153,0,15.58,4.0,0
